id,CH,Acc,MHT,AcBF
64944,275.0,7.134,271.0,0.0
64945,29.5,8.231,235.0,0.0
64946,245.0,4.743,224.0,0.0
64947,192.0,4.72,271.0,0.0
64948,271.0,4.717,192.0,0.0
64949,192.0,11.408,30.0,0.0
64950,177.0,11.366,274.0,0.0
64951,271.0,14.896,194.0,0.0
64952,29.8,4.742,234.0,0.0
64953,195.0,4.745,183.0,0.0
64954,216.0,4.753,176.0,0.0
64955,376.0,9.978,275.0,0.0
64956,274.0,4.783,270.0,0.0
64957,270.0,4.786,194.0,0.0
64958,194.0,4.912,272.0,0.0
64959,252.0,11.174,193.0,0.0
64960,183.0,11.276,377.0,0.0
64961,217.0,11.323,192.0,0.0
64962,216.0,8.299,240.0,0.0
64963,274.0,4.753,240.0,0.0
64964,240.0,5.517,29.5,0.0
64965,240.0,10.935,193.0,0.0
64966,252.0,4.736,29.6,0.0
64967,194.0,10.458,275.0,0.0
64968,271.0,4.731,252.0,0.0
64969,380.0,4.736,274.0,0.0
64970,252.0,4.811,336.0,0.0
64971,177.0,7.078,271.0,0.0
64972,240.0,8.844,29.4,0.0
64973,272.0,4.742,266.0,0.0
64974,270.0,11.063,234.0,0.0
64975,192.0,11.457,256.0,0.0
64976,274.0,4.765,240.0,0.0
64977,234.0,4.78,216.0,0.0
64978,376.0,4.78,183.0,0.0
64979,234.0,10.529,269.0,0.0
64980,194.0,4.741,256.0,0.0
64981,176.0,8.627,335.0,0.0
64982,256.0,4.765,217.0,0.0
64983,177.0,4.752,252.0,0.0
64984,251.0,4.784,241.0,0.0
64985,271.0,4.805,184.0,0.0
64986,184.0,11.391,241.0,0.0
64987,0.0,4.758,271.0,0.0
64988,0.0,4.791,210.0,0.0
64989,0.0,4.769,222.0,0.0
64990,0.0,4.807,280.0,0.0
64991,0.0,4.72,234.0,0.0
64992,0.0,4.795,267.0,0.0
64993,0.0,10.456,255.0,0.0
64994,0.0,4.759,336.0,0.0
64995,0.0,4.735,194.0,0.0
64996,0.0,4.969,376.0,0.0
64997,0.0,4.767,271.0,0.0
64998,0.0,5.181,252.0,0.0
64999,0.0,11.443,184.0,4.783
65000,0.0,11.565,192.0,0.0
65001,0.0,4.734,193.0,0.0
65002,0.0,10.034,270.0,0.0
65003,0.0,4.733,397.0,0.0
65004,0.0,7.467,217.0,0.0
65005,0.0,4.769,335.0,0.0
65007,0.0,4.732,29.5,0.0
65008,0.0,8.853,252.0,0.0
65009,0.0,4.774,29.7,0.0
65010,0.0,4.751,235.0,0.0
65011,0.0,4.78,271.0,0.0
65012,0.0,4.754,194.0,0.0
65013,0.0,8.474,183.0,0.0
65014,0.0,4.74,194.0,0.0
65015,0.0,4.797,335.0,0.0
65016,0.0,4.776,271.0,4.799
65018,0.0,11.343,270.0,0.0
65019,0.0,11.581,217.0,0.0
65020,0.0,12.22,183.0,0.0
65021,0.0,11.374,177.0,0.0
65022,0.0,4.737,184.0,0.0
65023,0.0,11.304,336.0,0.0
65024,0.0,4.757,376.0,0.0
65025,0.0,4.841,335.0,0.0
65026,0.0,4.771,29.5,0.0
65027,0.0,5.599,240.0,0.0
65028,0.0,4.766,194.0,0.0
65030,0.0,4.76,271.0,0.0
65031,0.0,4.753,183.0,0.0
65032,0.0,5.654,216.0,0.0
65033,0.0,12.22,270.0,0.0
65034,0.0,4.773,335.0,0.0
65035,0.0,4.736,386.0,0.0
65036,0.0,4.733,29.7,0.0
65037,0.0,5.725,176.0,0.0
65038,0.0,4.764,234.0,0.0
65039,0.0,4.768,271.0,0.0
65040,0.0,4.74,269.0,0.0
65041,0.0,4.744,184.0,0.0
65042,0.0,4.752,202.0,0.0
65043,0.0,5.721,194.0,0.0
65044,0.0,4.771,252.0,0.0
65045,0.0,9.978,272.0,0.0
65046,0.0,9.32,194.0,0.0
65047,0.0,4.741,217.0,0.0
65048,0.0,4.739,240.0,0.0
65049,0.0,7.94,270.0,0.0
65050,0.0,10.76,256.0,0.0
65051,0.0,10.627,274.0,0.0
65052,0.0,10.187,29.5,0.0
65053,0.0,4.723,255.0,4.739
65054,0.0,4.833,381.0,0.0
65055,0.0,4.721,192.0,0.0
65056,0.0,4.732,29.7,0.0
65057,0.0,4.797,212.0,11.542
65058,0.0,4.724,183.0,0.0
65059,0.0,4.825,376.0,0.0
65060,0.0,4.784,274.0,0.0
65061,0.0,7.688,251.0,0.0
65062,0.0,4.804,335.0,0.0
65063,0.0,10.519,392.0,0.0
65064,0.0,4.74,176.0,0.0
65066,0.0,4.755,255.0,0.0
65067,0.0,11.283,240.0,0.0
65068,0.0,4.819,376.0,4.815
65069,0.0,11.259,271.0,0.0
65070,0.0,4.738,251.0,0.0
65071,0.0,11.035,234.0,0.0
65072,0.0,4.791,256.0,0.0
65073,0.0,4.754,400.0,0.0
65074,0.0,7.211,252.0,0.0
65075,0.0,4.914,234.0,0.0
65076,0.0,4.794,280.0,0.0
65077,0.0,6.915,29.4,0.0
65078,0.0,4.786,274.0,0.0
65079,0.0,4.772,240.0,0.0
65080,0.0,4.771,183.0,0.0
65081,0.0,11.318,29.5,0.0
65082,0.0,4.736,218.0,0.0
65083,0.0,10.661,234.0,0.0
65084,0.0,5.721,335.0,0.0
65085,0.0,4.763,399.0,0.0
65086,0.0,4.758,184.0,0.0
65087,0.0,4.74,274.0,0.0
65088,0.0,4.762,182.0,5.503
65089,0.0,4.801,271.0,0.0
65090,0.0,4.72,192.0,0.0
65091,0.0,8.138,336.0,0.0
65092,0.0,8.236,386.0,0.0
65093,0.0,4.783,257.0,0.0
65094,0.0,5.476,194.0,0.0
65095,0.0,4.763,255.0,0.0
65096,0.0,10.187,241.0,0.0
65097,0.0,4.751,193.0,0.0
65098,0.0,7.211,275.0,0.0
65099,0.0,4.753,193.0,0.0
65100,0.0,4.765,29.6,0.0
65101,0.0,8.623,335.0,5.106
65102,0.0,11.291,274.0,0.0
65103,0.0,4.762,267.0,0.0
65104,0.0,11.381,251.0,0.0
65105,0.0,4.759,234.0,0.0
65106,0.0,4.713,335.0,0.0
65107,0.0,4.794,186.0,0.0
65108,0.0,11.36,217.0,0.0
65109,0.0,4.761,186.0,0.0
65110,0.0,4.764,183.0,0.0
65112,0.0,4.713,267.0,0.0
65113,0.0,7.578,217.0,0.0
65114,0.0,4.772,241.0,4.814
65115,0.0,11.316,251.0,0.0
65116,0.0,4.723,376.0,0.0
65117,0.0,5.688,268.0,0.0
65118,0.0,4.755,193.0,0.0
65119,0.0,4.821,185.0,0.0
65120,0.0,9.762,271.0,0.0
65121,0.0,4.738,234.0,0.0
65122,0.0,11.268,240.0,0.0
65123,0.0,4.813,271.0,0.0
65124,0.0,11.117,193.0,0.0
65125,0.0,7.738,271.0,0.0
65126,0.0,4.704,240.0,4.783
65127,0.0,11.433,400.0,0.0
65128,0.0,4.749,336.0,0.0
65129,0.0,5.524,275.0,0.0
65130,0.0,4.767,217.0,0.0
65131,0.0,11.405,272.0,0.0
65132,0.0,4.712,267.0,0.0
65133,0.0,9.055,191.0,0.0
65134,0.0,4.754,275.0,0.0
65135,0.0,8.299,192.0,0.0
65136,0.0,5.654,376.0,0.0
65137,0.0,4.724,240.0,0.0
65138,0.0,8.322,193.0,0.0
65139,0.0,10.035,271.0,0.0
65140,0.0,4.723,240.0,0.0
65141,0.0,4.863,268.0,0.0
65142,0.0,4.845,193.0,0.0
65143,0.0,5.721,183.0,0.0
65144,0.0,4.708,241.0,0.0
65145,0.0,8.985,251.0,4.973
65146,0.0,4.729,184.0,0.0
65147,0.0,5.599,377.0,0.0
65148,0.0,4.755,234.0,0.0
65149,0.0,10.76,386.0,0.0
65150,0.0,4.728,183.0,0.0
65151,0.0,4.749,240.0,0.0
65152,0.0,4.724,255.0,0.0
65153,0.0,11.316,29.4,0.0
65154,0.0,4.763,268.0,0.0
65155,0.0,5.79,240.0,0.0
65156,0.0,4.747,240.0,0.0
65157,0.0,4.708,252.0,0.0
65158,0.0,4.735,240.0,0.0
65159,0.0,10.747,234.0,0.0
65160,0.0,4.748,276.0,0.0
65161,0.0,4.794,272.0,0.0
65162,0.0,4.766,241.0,0.0
65163,0.0,10.458,194.0,0.0
65164,0.0,4.725,274.0,0.0
65165,0.0,12.046,335.0,0.0
65166,0.0,4.777,256.0,0.0
65167,0.0,4.754,274.0,0.0
65168,0.0,10.924,336.0,0.0
65169,0.0,4.781,274.0,0.0
65170,0.0,4.742,392.0,0.0
65171,0.0,4.747,192.0,0.0
65172,0.0,4.777,183.0,0.0
65173,0.0,4.779,267.0,0.0
65174,0.0,9.485,256.0,0.0
65175,0.0,5.778,240.0,0.0
65176,0.0,4.747,275.0,0.0
65178,0.0,4.733,216.0,0.0
65179,0.0,4.729,240.0,4.781
65180,0.0,4.807,255.0,0.0
65181,0.0,4.733,251.0,11.367
65182,0.0,4.749,29.3,0.0
65183,0.0,7.738,377.0,0.0
65184,0.0,4.766,194.0,0.0
65185,0.0,4.756,198.0,4.795
65186,0.0,4.84,389.0,0.0
65188,0.0,4.78,183.0,0.0
65189,0.0,6.341,252.0,4.787
65190,0.0,4.726,252.0,0.0
65191,0.0,4.771,252.0,0.0
65192,0.0,4.724,240.0,0.0
65193,0.0,4.805,191.0,0.0
65194,0.0,4.79,256.0,0.0
65195,0.0,4.756,252.0,0.0
65196,0.0,10.458,193.0,0.0
65197,0.0,11.362,183.0,0.0
65198,0.0,4.748,29.3,5.507
65199,0.0,4.79,386.0,0.0
65200,0.0,4.759,29.5,0.0
65201,0.0,11.291,256.0,0.0
65202,0.0,4.756,268.0,0.0
65203,0.0,6.903,267.0,0.0
65204,0.0,4.725,271.0,0.0
65205,0.0,11.393,29.4,0.0
65206,0.0,6.237,194.0,0.0
65207,0.0,4.751,234.0,0.0
65208,0.0,7.688,29.9,0.0
65209,0.0,10.319,183.0,0.0
65210,0.0,10.519,274.0,0.0
65211,0.0,4.727,241.0,0.0
65213,0.0,4.739,336.0,0.0
65214,0.0,4.744,177.0,0.0
65215,0.0,9.526,29.3,0.0
65216,0.0,4.709,257.0,0.0
65217,0.0,4.768,240.0,0.0
65218,0.0,5.688,185.0,0.0
65219,0.0,4.756,194.0,0.0
65220,0.0,11.391,252.0,0.0
65221,0.0,4.772,241.0,0.0
65222,0.0,4.792,255.0,0.0
65223,0.0,11.48,275.0,0.0
65224,0.0,4.792,192.0,0.0
65225,0.0,4.756,241.0,0.0
65226,0.0,4.747,234.0,0.0
65227,0.0,4.735,256.0,0.0
65228,0.0,4.753,192.0,0.0
65229,0.0,10.91,240.0,0.0
65230,0.0,14.896,176.0,0.0
65231,0.0,5.361,336.0,0.0
65232,0.0,11.365,271.0,0.0
65233,0.0,4.802,192.0,0.0
65235,0.0,4.743,336.0,0.0
65236,0.0,4.765,216.0,0.0
65237,0.0,11.365,336.0,0.0
65238,0.0,4.706,192.0,0.0
65239,0.0,4.743,256.0,0.0
65240,0.0,4.852,218.0,0.0
65241,0.0,7.134,275.0,0.0
65242,0.0,4.756,234.0,0.0
65243,0.0,11.447,193.0,0.0
65244,0.0,4.729,217.0,0.0
65245,0.0,4.776,187.0,0.0
65246,0.0,4.731,234.0,0.0
65247,0.0,6.38,192.0,0.0
65248,0.0,10.747,177.0,0.0
65249,0.0,4.729,193.0,0.0
65250,0.0,4.716,267.0,0.0
65251,0.0,8.853,240.0,0.0
65252,0.0,6.302,217.0,0.0
65253,0.0,4.743,185.0,0.0
65254,0.0,4.739,194.0,0.0
65255,0.0,5.416,192.0,0.0
65256,0.0,4.794,275.0,0.0
65257,0.0,4.759,271.0,4.757
65258,0.0,4.739,252.0,0.0
65259,0.0,6.879,252.0,0.0
65260,0.0,4.798,388.0,0.0
65261,0.0,4.771,267.0,0.0
65262,0.0,9.757,234.0,0.0
65263,0.0,4.713,192.0,0.0
65264,0.0,11.387,391.0,0.0
65265,0.0,11.291,241.0,0.0
65266,0.0,4.821,335.0,0.0
65267,0.0,4.762,274.0,0.0
65268,0.0,4.738,267.0,0.0
65269,0.0,4.763,271.0,0.0
65270,0.0,4.76,185.0,0.0
65271,0.0,4.775,177.0,0.0
65272,0.0,4.707,183.0,0.0
65273,0.0,4.764,276.0,0.0
65274,0.0,4.708,255.0,0.0
65275,0.0,4.755,376.0,0.0
65276,0.0,4.738,240.0,4.728
65277,0.0,4.778,255.0,4.725
65278,0.0,4.739,274.0,0.0
65280,0.0,8.116,275.0,0.0
65281,0.0,4.772,176.0,0.0
65282,0.0,10.797,234.0,4.761
65283,0.0,11.691,217.0,0.0
65284,0.0,11.329,252.0,0.0
65285,0.0,4.738,234.0,0.0
65286,0.0,11.178,177.0,0.0
65287,0.0,4.773,240.0,0.0
65288,0.0,4.775,377.0,0.0
65289,0.0,6.162,275.0,0.0
65290,0.0,4.798,335.0,0.0
65291,0.0,10.206,256.0,0.0
65292,0.0,11.316,183.0,0.0
65293,0.0,11.505,267.0,0.0
65294,0.0,4.804,251.0,0.0
65295,0.0,4.754,176.0,0.0
65296,0.0,5.511,196.0,0.0
65297,0.0,4.733,177.0,0.0
65298,0.0,4.758,275.0,0.0
65299,0.0,10.114,192.0,0.0
65300,0.0,11.102,268.0,0.0
65301,0.0,4.758,267.0,0.0
65302,0.0,4.744,251.0,0.0
65303,0.0,9.762,266.0,0.0
65304,0.0,4.739,270.0,0.0
65305,0.0,4.758,194.0,0.0
65306,0.0,4.751,217.0,0.0
65307,0.0,11.368,289.0,0.0
65308,0.0,4.739,234.0,0.0
65309,0.0,4.788,177.0,0.0
65310,0.0,4.771,197.0,0.0
65311,0.0,4.756,193.0,0.0
65312,0.0,4.755,29.7,0.0
65313,0.0,5.495,335.0,0.0
65314,0.0,4.768,177.0,0.0
65315,0.0,4.736,240.0,0.0
65316,0.0,4.769,276.0,0.0
65317,0.0,10.03,29.7,0.0
65318,0.0,7.211,234.0,0.0
65319,0.0,4.766,251.0,0.0
65320,0.0,4.764,193.0,0.0
65321,0.0,4.713,29.6,0.0
65322,0.0,11.102,377.0,0.0
65323,0.0,4.785,235.0,0.0
65324,0.0,4.762,189.0,0.0
65325,0.0,4.835,240.0,0.0
65326,0.0,4.767,271.0,0.0
65327,0.0,4.763,377.0,0.0
65328,0.0,4.765,336.0,0.0
65329,0.0,8.627,234.0,0.0
65330,0.0,11.565,241.0,0.0
65332,0.0,4.784,280.0,0.0
65333,0.0,4.879,275.0,0.0
65334,0.0,4.739,194.0,11.881
65335,0.0,4.77,224.0,0.0
65336,0.0,4.733,218.0,0.0
65337,0.0,4.724,271.0,0.0
65338,0.0,4.727,269.0,0.0
65339,0.0,11.542,270.0,0.0
65340,0.0,4.757,176.0,0.0
65341,0.0,4.772,29.5,0.0
65342,0.0,4.744,217.0,0.0
65343,0.0,5.108,256.0,0.0
65344,0.0,4.751,271.0,0.0
65345,0.0,5.904,194.0,4.78
65346,0.0,4.746,29.6,0.0
65347,0.0,10.937,194.0,0.0
65348,0.0,11.323,255.0,0.0
65349,0.0,4.733,183.0,0.0
65350,0.0,4.753,176.0,0.0
65351,0.0,10.917,193.0,0.0
65352,0.0,4.735,216.0,11.199
65353,0.0,4.766,29.6,0.0
65354,0.0,4.711,268.0,0.0
65355,0.0,4.728,251.0,0.0
65356,0.0,4.821,192.0,0.0
65357,0.0,4.781,271.0,0.0
65358,0.0,5.933,251.0,0.0
65359,0.0,4.797,275.0,0.0
65360,0.0,4.79,240.0,0.0
65361,0.0,4.733,270.0,0.0
65362,0.0,5.725,218.0,0.0
65363,0.0,4.772,29.1,0.0
65364,0.0,4.772,267.0,0.0
65365,0.0,11.239,186.0,0.0
65366,0.0,10.319,176.0,0.0
65367,0.0,8.332,194.0,0.0
65368,0.0,4.747,193.0,0.0
65369,0.0,9.776,252.0,0.0
65370,0.0,4.776,376.0,0.0
65371,0.0,4.794,256.0,0.0
65372,0.0,11.323,192.0,0.0
65373,0.0,4.779,252.0,0.0
65374,0.0,4.734,275.0,0.0
65375,0.0,8.7,274.0,0.0
65376,0.0,4.776,241.0,0.0
65377,0.0,4.795,256.0,0.0
65379,0.0,4.742,274.0,0.0
65380,0.0,4.733,29.8,0.0
65381,0.0,9.309,275.0,0.0
65382,0.0,4.812,234.0,0.0
65383,0.0,10.316,234.0,0.0
65384,0.0,4.812,252.0,0.0
65385,0.0,11.103,234.0,0.0
65386,0.0,4.726,274.0,0.0
65387,0.0,4.716,182.0,0.0
65388,0.0,5.79,176.0,0.0
65389,0.0,4.754,398.0,0.0
65390,0.0,4.763,216.0,0.0
65391,0.0,4.735,184.0,0.0
65392,0.0,4.754,240.0,0.0
65393,0.0,4.766,193.0,0.0
65394,0.0,8.858,192.0,0.0
65395,0.0,4.751,176.0,0.0
65396,0.0,4.724,192.0,0.0
65397,0.0,4.765,185.0,0.0
65398,0.0,4.759,377.0,4.751
65399,0.0,4.756,241.0,0.0
65400,0.0,4.784,240.0,0.0
65401,0.0,5.292,272.0,0.0
65402,0.0,6.129,336.0,0.0
65403,0.0,4.777,194.0,0.0
65404,0.0,4.726,194.0,0.0
65405,0.0,4.78,274.0,0.0
65406,0.0,4.759,192.0,4.789
65407,0.0,4.76,216.0,0.0
65408,0.0,4.81,381.0,0.0
65409,0.0,6.129,270.0,0.0
65410,0.0,4.763,271.0,0.0
65411,0.0,4.753,183.0,0.0
65412,0.0,4.79,256.0,0.0
65413,0.0,4.804,192.0,0.0
65414,0.0,4.758,29.8,0.0
65415,0.0,11.238,274.0,0.0
65416,0.0,7.078,255.0,5.507
65417,0.0,4.815,267.0,0.0
65418,0.0,4.712,234.0,0.0
65419,0.0,4.748,183.0,0.0
65420,0.0,10.187,252.0,0.0
65421,0.0,4.763,270.0,0.0
65422,0.0,11.28,192.0,0.0
65423,0.0,4.723,240.0,8.138
65424,0.0,4.852,234.0,0.0
65425,0.0,4.792,194.0,0.0
65426,0.0,4.811,271.0,0.0
65427,0.0,4.809,271.0,0.0
65429,0.0,4.812,193.0,0.0
65430,0.0,4.749,255.0,0.0
65431,0.0,11.446,241.0,0.0
65432,0.0,4.773,29.5,0.0
65433,0.0,5.106,29.9,0.0
65434,0.0,4.849,194.0,0.0
65435,0.0,4.728,274.0,0.0
65436,0.0,4.753,235.0,0.0
65437,0.0,4.739,268.0,0.0
65438,0.0,4.817,240.0,0.0
65439,0.0,4.769,252.0,0.0
65440,0.0,11.765,274.0,0.0
65441,0.0,4.973,272.0,6.736
65442,0.0,4.733,194.0,0.0
65443,0.0,4.759,192.0,0.0
65444,0.0,4.757,252.0,0.0
65445,0.0,8.055,234.0,0.0
65446,0.0,11.174,267.0,0.0
65447,0.0,4.758,271.0,0.0
65448,0.0,10.206,255.0,0.0
65449,0.0,4.721,266.0,0.0
65450,0.0,4.786,30.3,0.0
65451,0.0,9.254,183.0,0.0
65452,0.0,4.906,235.0,0.0
65453,0.0,4.781,270.0,0.0
65454,0.0,4.764,335.0,4.77
65455,0.0,8.623,257.0,0.0
65456,0.0,11.343,376.0,0.0
65457,0.0,4.717,193.0,0.0
65458,0.0,7.966,274.0,0.0
65459,0.0,10.488,202.0,0.0
65460,0.0,4.728,240.0,0.0
65461,0.0,11.463,274.0,0.0
65462,0.0,4.756,278.0,0.0
65463,0.0,11.334,252.0,0.0
65464,0.0,7.993,256.0,0.0
65466,0.0,4.779,183.0,0.0
65467,0.0,8.233,183.0,0.0
65468,0.0,4.72,184.0,0.0
65469,0.0,8.322,177.0,0.0
65470,0.0,4.748,268.0,0.0
65471,0.0,4.742,252.0,0.0
65472,0.0,8.299,216.0,0.0
65473,0.0,4.749,240.0,0.0
65474,0.0,8.236,234.0,0.0
65475,0.0,11.691,196.0,0.0
65476,0.0,4.758,336.0,0.0
65477,0.0,4.811,234.0,0.0
65478,0.0,4.756,251.0,0.0
65479,0.0,4.788,234.0,0.0
65480,0.0,4.775,183.0,0.0
65481,0.0,4.748,29.5,0.0
65482,0.0,4.771,193.0,0.0
65483,0.0,4.743,193.0,0.0
65484,0.0,4.751,252.0,0.0
65485,0.0,4.747,194.0,0.0
65486,0.0,4.738,243.0,0.0
65487,0.0,4.724,274.0,11.463
65488,0.0,4.767,234.0,0.0
65489,0.0,4.785,272.0,0.0
65490,0.0,11.307,255.0,0.0
65491,0.0,10.148,252.0,0.0
65492,0.0,4.755,185.0,0.0
65493,0.0,9.757,270.0,0.0
65494,0.0,4.773,217.0,0.0
65495,0.0,5.517,272.0,0.0
65496,0.0,9.814,235.0,4.713
65497,0.0,11.691,193.0,0.0
65498,0.0,4.763,240.0,0.0
65499,0.0,4.756,193.0,0.0
65500,0.0,5.106,192.0,0.0
65501,0.0,9.978,29.8,0.0
65502,0.0,5.686,379.0,0.0
65503,0.0,11.325,377.0,0.0
65504,0.0,11.565,256.0,0.0
65505,0.0,5.341,240.0,0.0
65506,0.0,4.807,252.0,0.0
65507,0.0,4.743,271.0,0.0
65508,0.0,4.731,267.0,0.0
65509,0.0,4.779,234.0,0.0
65510,0.0,11.581,252.0,0.0
65511,0.0,4.776,270.0,0.0
65512,0.0,10.99,217.0,0.0
65513,0.0,11.405,275.0,4.742
65514,0.0,4.731,29.4,0.0
65515,0.0,5.057,193.0,4.815
65516,0.0,4.773,377.0,0.0
65517,0.0,7.859,235.0,0.0
65518,0.0,5.511,189.0,0.0
65519,0.0,4.713,269.0,0.0
65520,0.0,4.762,29.9,0.0
65521,0.0,4.735,335.0,0.0
65522,0.0,4.74,256.0,0.0
65523,0.0,11.266,29.8,8.231
65524,0.0,4.789,377.0,0.0
65525,0.0,4.72,235.0,0.0
65526,0.0,10.627,183.0,0.0
65527,0.0,11.343,193.0,0.0
65528,0.0,11.423,240.0,0.0
65529,0.0,10.747,241.0,4.804
65530,0.0,4.764,184.0,0.0
65531,0.0,4.777,234.0,0.0
65532,0.0,5.517,176.0,0.0
65533,0.0,4.741,252.0,0.0
65534,0.0,4.772,192.0,4.759
65535,0.0,11.374,186.0,0.0
65536,0.0,4.759,376.0,0.0
65537,0.0,4.79,29.8,0.0
65538,0.0,10.078,183.0,0.0
65539,0.0,4.721,192.0,0.0
65540,0.0,10.469,193.0,0.0
65541,0.0,4.734,193.0,0.0
65542,0.0,4.816,274.0,5.511
65543,0.0,4.773,240.0,0.0
65544,0.0,4.834,29.8,11.394
65545,0.0,10.76,234.0,0.0
65546,0.0,4.778,217.0,0.0
65547,0.0,4.752,252.0,0.0
65548,0.0,4.753,193.0,0.0
65549,0.0,4.758,185.0,0.0
65550,0.0,4.748,336.0,0.0
65551,0.0,4.765,376.0,0.0
65552,0.0,9.097,377.0,0.0
65553,0.0,4.785,234.0,0.0
65554,0.0,11.226,251.0,0.0
65555,0.0,4.754,241.0,0.0
65556,0.0,4.774,206.0,0.0
65557,0.0,4.852,29.7,0.0
65558,0.0,9.035,216.0,0.0
65559,0.0,9.762,184.0,0.0
65560,0.0,4.752,377.0,0.0
65561,0.0,11.362,274.0,0.0
65562,0.0,4.753,241.0,0.0
65563,0.0,9.814,217.0,0.0
65564,0.0,4.751,376.0,0.0
65565,0.0,4.732,275.0,0.0
65566,0.0,4.758,217.0,0.0
65567,0.0,4.733,194.0,0.0
65568,0.0,4.772,217.0,0.0
65569,0.0,4.779,336.0,0.0
65570,0.0,5.126,252.0,0.0
65571,0.0,4.81,183.0,0.0
65572,0.0,4.725,271.0,0.0
65573,0.0,6.145,336.0,0.0
65574,0.0,7.211,184.0,0.0
65575,0.0,4.795,335.0,0.0
65576,0.0,5.84,29.7,0.0
65577,0.0,4.756,407.0,0.0
65578,0.0,11.365,408.0,0.0
65579,0.0,5.503,192.0,0.0
65580,0.0,4.744,192.0,0.0
65581,0.0,4.744,271.0,0.0
65582,0.0,4.779,234.0,0.0
65583,0.0,9.905,252.0,0.0
65584,0.0,4.781,267.0,0.0
65585,0.0,11.425,256.0,7.444
65586,0.0,7.151,272.0,0.0
65587,0.0,4.762,271.0,0.0
65588,0.0,4.747,256.0,0.0
65589,0.0,4.735,177.0,0.0
65590,0.0,4.883,176.0,0.0
65591,0.0,4.734,192.0,0.0
65592,0.0,4.794,255.0,0.0
65593,0.0,11.673,270.0,0.0
65594,0.0,4.845,252.0,0.0
65595,0.0,4.723,251.0,8.853
65596,0.0,8.847,182.0,0.0
65597,0.0,10.76,274.0,0.0
65598,0.0,4.741,235.0,0.0
65599,0.0,4.75,271.0,4.75
65600,0.0,4.734,274.0,4.792
65601,0.0,4.744,377.0,0.0
65602,0.0,8.476,252.0,0.0
65603,0.0,4.726,336.0,0.0
65604,0.0,5.465,193.0,0.0
65605,0.0,4.805,218.0,0.0
65606,0.0,11.271,194.0,0.0
65607,0.0,5.057,234.0,0.0
65608,0.0,11.367,256.0,0.0
65609,0.0,4.78,194.0,0.0
65610,0.0,4.775,186.0,0.0
65611,0.0,4.747,268.0,0.0
65612,0.0,4.777,240.0,0.0
65613,0.0,4.723,184.0,0.0
65614,0.0,4.776,275.0,0.0
65615,0.0,11.018,267.0,0.0
65616,0.0,4.739,185.0,0.0
65617,0.0,4.788,252.0,0.0
65618,0.0,5.292,270.0,0.0
65619,0.0,4.773,193.0,0.0
65620,0.0,4.775,192.0,0.0
65621,0.0,4.774,187.0,0.0
65622,0.0,11.48,397.0,4.742
65623,0.0,4.717,194.0,0.0
65624,0.0,10.627,211.0,0.0
65625,0.0,4.759,336.0,0.0
65626,0.0,4.763,192.0,4.76
65627,0.0,8.579,193.0,0.0
65628,0.0,4.746,255.0,0.0
65629,0.0,4.765,269.0,0.0
65630,0.0,4.728,217.0,0.0
65631,0.0,11.981,29.8,0.0
65632,0.0,10.935,377.0,0.0
65633,0.0,11.502,255.0,0.0
65634,0.0,4.732,271.0,0.0
65635,0.0,4.753,193.0,0.0
65636,0.0,4.744,234.0,0.0
65637,0.0,4.734,255.0,0.0
65638,0.0,4.738,399.0,0.0
65639,0.0,4.736,378.0,0.0
65640,0.0,7.134,217.0,0.0
65641,0.0,5.517,256.0,8.231
65642,0.0,4.812,336.0,0.0
65643,0.0,4.743,274.0,0.0
65644,0.0,4.741,216.0,0.0
65645,0.0,4.745,275.0,0.0
65646,0.0,4.762,234.0,4.756
65647,0.0,4.728,252.0,0.0
65648,0.0,9.046,184.0,0.0
65649,0.0,5.108,29.5,0.0
65650,0.0,11.338,275.0,0.0
65651,0.0,4.76,192.0,0.0
65652,0.0,9.046,251.0,0.0
65653,0.0,11.335,273.0,0.0
65654,0.0,4.773,336.0,0.0
65655,0.0,4.753,240.0,0.0
65656,0.0,11.765,194.0,6.931
65657,0.0,4.744,194.0,0.0
65658,0.0,4.707,29.1,0.0
65659,0.0,11.288,267.0,0.0
65660,0.0,7.211,240.0,0.0
65661,0.0,11.322,272.0,0.0
65662,0.0,4.756,193.0,0.0
65663,0.0,9.814,376.0,0.0
65664,0.0,9.659,270.0,0.0
65665,0.0,4.734,336.0,0.0
65666,0.0,9.757,277.0,0.0
65667,0.0,11.239,270.0,0.0
65668,0.0,4.773,192.0,0.0
65669,0.0,7.329,194.0,0.0
65670,0.0,4.734,270.0,0.0
65671,0.0,8.116,335.0,0.0
65672,0.0,4.741,216.0,0.0
65673,0.0,4.766,271.0,0.0
65674,0.0,4.776,274.0,0.0
65675,0.0,7.329,29.5,0.0
65676,0.0,4.825,194.0,0.0
65677,0.0,4.732,267.0,0.0
65678,0.0,4.753,29.1,0.0
65679,0.0,4.766,274.0,0.0
65680,0.0,4.748,255.0,0.0
65681,0.0,5.778,376.0,0.0
65682,0.0,9.035,216.0,0.0
65683,0.0,5.57,183.0,0.0
65684,0.0,4.746,380.0,0.0
65685,0.0,10.148,335.0,0.0
65686,0.0,4.79,274.0,0.0
65688,0.0,4.786,184.0,8.474
65689,0.0,4.777,234.0,0.0
65690,0.0,11.354,241.0,0.0
65691,0.0,4.729,177.0,0.0
65692,0.0,4.757,272.0,0.0
65694,0.0,4.762,177.0,0.0
